"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm"
"417",9904.02238894944,2057.13627595248,733.751,32.132,30.135,26.463,37.929,"Polyacrylamide/acrylate",90.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",3784.31657072821,728.991898068195
"192",2168.46170160999,5172.60105147688,1356.278,45.262,38.657,38.001,47.575,"Polyethylene terephtalate (PET)",90.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3951.24411661124,3844.45667359259
"21",9285.75160154576,1576.06764099957,3950.524,84.124,66.733,65.01,87.716,"Polyethylene terephtalate (PET)",90.7,"Comparstic Raman F2Ba Au IAEA 240930.csv",3166.04578332453,247.923263115285
"779",10541.2374066078,-986.570051637415,685.636,32.722,28.129,27.707,35.707,"Polyacrylamide/acrylate",90.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",4421.53158838657,-2314.7144295217
"74",2283.27521830519,-1146.16083984375,1297.452,50.212,32.537,32.512,50.212,"Polyethylene terephtalate (PET)",90.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3836.43059991604,-2474.30521772804
"775",3984.23746814466,3526.74928965111,688.932,35.21,25.263,25.263,37.483,"Cellulose Acetate Butyrate (CAB)",90.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2135.46835007657,2198.60491176682
"784",5281.63020680048,5.99280019263733,4324.237,82.639,77.563,77.483,91.996,"Cellulose Acetate Butyrate (CAB)",90.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-838.075611420752,-1322.15157769165
"10",9153.1419897628,784.42844338613,30271.969,274.763,170.819,170.819,276.242,"Polyethylene terephtalate (PET)",90.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",3033.43617154157,-543.715934498155
"618",11586.6144761177,1813.15755297517,1671.661,59.703,39.611,39.586,60.23,"Cellulose Acetate Butyrate (CAB)",90.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",5466.90865789647,485.013175090885
"279",3679.98164890236,-2344.81395414169,658.613,35.898,27.412,27.386,37.888,"Cellulose Acetate Butyrate (CAB)",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2439.72416931887,-3672.95833202597
