"particle_id","x_um","y_um","coord_match_cost","coord_source","material","quality","feret_max_um"
"A126",-3666.312,3004.872,0.971588988134723,"circle_calibrated","Polyamide (naturally occurring)",0.951513394065782,65
"A127",-5468.112,1038.7,0.0262363764058342,"circle_calibrated","Polyamide (naturally occurring)",0.932803804108519,40
"A128",4624.724,-3827.408,0.0859387753367786,"circle_calibrated","Polyamide (naturally occurring)",0.909828476003282,49
"A129",-3329.04,710.423999999999,0.0273079007515944,"circle_calibrated","Polyamide (naturally occurring)",0.925494398314711,40
"A130",-852.566,4059.12,0.0393416093498207,"circle_calibrated","Polyamide (naturally occurring)",0.937622494627555,52
"A131",-1868.984,413.738,0.0664441882361047,"circle_calibrated","Polyamide (naturally occurring)",0.922771687456672,74
"A132",3955.796,-3831.412,0.0595224073531202,"circle_calibrated","Polyamide (naturally occurring)",0.933069125103516,50
"A133",-5507.112,-559.728000000001,2.08445203186894,"circle_calibrated","Polyamide (naturally occurring)",0.9363918972627,65
"A134",-3601.728,-2664.168,0.184720546895609,"circle_calibrated","Cellulosic",0.851687567362317,40
"A135",-2774.798,-5439.46,2.04035559843841,"circle_calibrated","Polyamide (naturally occurring)",0.93285967297164,40
"A136",-3658.616,2886,2.04035559843841,"circle_calibrated","Polyamide (naturally occurring)",0.935471825715886,40
"A137",-1607.606,-5981.04,0.0201599074863077,"circle_calibrated","Polyamide (naturally occurring)",0.928388537933136,40
"A138",598.52,1797.484,0.017581545065259,"circle_calibrated","Polyethylene terephthalate",0.913744115578168,55
